Id,Name,created_at,Νεα Δημοκρατια,Συριζα,Κιναλ,ΚΚΕ,prob
5547,Poli***,2013,+,--,-,-,0.11
6685,jen_***,2014,---,--,-,--,0.19
20390,kur_***,2020,--,+++,=,+,0.45
10423,sint***,2019,--,---,-,-,0.22
11153,Bob4***,2019,---,--,-,--,0.19
11790,Tony***,2020,--,-,--,---,0.37
20389,gias***,2020,---,---,=,+,0.26
23230,mari***,2009,--,---,=,--,0.01
23233,syro***,2009,++,++,=,---,0.06
2312,voul***,2011,--,---,-,--,0.07
11915,lord***,2020,+,---,-,--,0.50
2178,vorv***,2011,+++,---,-,-,0.12
4089,NYpo***,2012,--,---,--,--,0.08
7627,IamN***,2015,+++,--,=,-,0.22
23236,alex***,2011,---,+++,=,-,0.11
2464,gogo***,2011,--,---,-,--,0.14
6500,apok***,2014,-,--,--,-,0.22
1296,SLoc***,2010,+++,+,=,+,0.22
6187,Sofi***,2014,--,=,++,+,0.23
19848,tsir***,2017,---,---,-,--,0.38
859,tetR***,2009,---,-,-,-,0.09
23243,pano***,2011,++,--,=,+++,0.37
8234,Ioan***,2016,--,---,-,---,0.30
5207,pala***,2013,-,---,-,---,0.41
8098,Mead***,2015,-,---,-,--,0.25
6656,kago***,2014,+,-,--,-,0.23
12010,omir***,2020,---,--,=,-,0.34
21064,Caes***,2017,-,--,--,---,0.21
21065,prak***,2016,++,++,-,=,0.52
21066,jaco***,2019,+,+,---,+,0.26
8960,Vasi***,2017,+++,=,+,=,0.10
9174,stef***,2017,=,--,+,++,0.23
10508,Geop***,2019,-,---,-,--,0.13
11685,LDag***,2020,+++,+,=,=,0.35
1407,baph***,2010,---,--,-,--,0.01
23253,Jesu***,2015,--,---,-,--,0.08
17661,spor***,2022,---,-,=,-,0.76
10543,Dork***,2019,---,=,=,=,0.07
6738,efir***,2014,--,---,--,--,0.08
6576,like***,2014,---,---,-,--,0.08
23258,gian***,2012,+,=,---,+,0.33
23262,Sali***,2014,--,--,--,-,0.29
22162,Tats***,2021,---,=,-,-,0.10
6771,plan***,2015,--,---,=,-,0.36
3274,Fama***,2011,+++,=,=,=,0.14
3832,Hors***,2012,--,---,--,--,0.08
21448,HARI***,2021,-,---,-,--,0.33
6750,anif***,2015,=,---,---,-,0.11
7701,Posa***,2015,++,--,+,++,0.54
21445,mou_***,2021,++,-,--,-,0.37
21446,Pabl***,2022,-,---,=,-,0.32
21447,A_li***,2022,=,---,=,-,0.32
13894,pila***,2021,---,-,=,-,0.10
16471,Omer***,2022,--,-,--,---,0.77
23277,Resp***,2022,-,--,--,---,0.81
23278,p_ka***,2021,---,-,-,-,0.22
8185,NINA***,2016,---,-,-,-,0.23
14656,Rout***,2021,=,-,=,+++,0.25
16931,taxi***,2022,+,+,---,+,0.14
23282,p_pl***,2022,---,=,=,-,0.55
23283,26__***,2021,+++,---,-,-,0.29
23284,your***,2012,--,---,=,=,0.19
23285,Ypou***,2022,++,=,---,=,0.80
23288,jhXp***,2022,-,---,-,--,0.36
21467,soph***,2022,--,--,+,---,0.56
23289,stat***,2011,++,++,++,+,0.11
14111,John***,2021,---,--,-,++,0.19
21471,R******,2022,--,---,-,--,0.08
7202,frag***,2015,+++,---,=,--,0.13
6718,geor***,2014,---,--,-,--,0.20
5687,Demy***,2013,+,++,=,-,0.06
23291,nisa***,2012,+++,++,=,+,0.12
15425,stra***,2021,---,--,-,--,0.58
15376,grob***,2021,+,-,=,-,0.53
16402,frik***,2022,---,+,=,+,0.28
13509,gfda***,2021,---,-,+,++,0.53
8396,Pene***,2016,--,--,-,--,0.43
8477,Stew***,2016,---,+++,=,+++,0.30
5844,ADEL***,2014,-,--,---,--,0.31
12834,u_kn***,2020,---,--,--,-,0.68
6587,Gio_***,2014,--,---,--,--,0.13
14403,Naso***,2021,---,++,-,--,0.14
22709,1077***,2021,++,+,=,=,0.67
6932,Indi***,2015,--,--,-,-,0.27
6585,tase***,2014,-,--,-,-,0.10
21480,face***,2021,++,=,+,=,0.62
14191,mooN***,2021,+++,---,=,--,0.56
22718,Anto***,2021,+,+++,-,+,0.24
22719,Oufp***,2021,---,--,-,--,0.08
12879,Kokk***,2020,---,--,-,--,0.52
22724,Vagg***,2021,---,---,=,-,0.47
22725,Anto***,2021,=,=,---,=,0.34
22726,sund***,2020,+,---,-,--,0.16
2677,pira***,2011,---,--,-,-,0.25
3133,zouz***,2011,--,-,-,-,0.28
425,AntD***,2009,---,=,=,-,0.02
23306,dr_s***,2011,---,---,-,--,0.10
5375,Petr***,2013,=,---,=,=,0.21
13803,Ridi***,2021,---,--,--,--,0.35
23307,Nimi***,2020,+,-,--,-,0.33
23138,Foni***,2019,--,---,-,--,0.43
3580,evgi***,2012,---,--,-,--,0.13
23311,Maur***,2012,---,+,+,-,0.14
23312,Elen***,2014,---,---,-,---,0.02
23313,MARK***,2021,---,---,--,--,0.20
14644,FIGH***,2021,--,--,--,++,0.35
1430,Greg***,2010,+++,+,=,+,0.06
4676,neam***,2012,---,---,--,---,0.43
23321,elen***,2011,---,---,--,--,0.24
1859,adia***,2011,--,-,=,--,0.19
4097,kr1t***,2012,---,--,++,--,0.10
6707,Lawa***,2014,+,---,-,--,0.33
1658,dimo***,2010,---,--,-,--,0.35
5819,kosk***,2014,---,--,-,--,0.11
23332,DPra***,2011,++,--,=,-,0.04
1649,Supe***,2010,++,--,-,-,0.07
23334,syri***,2015,---,-,=,-,0.18
7126,boni***,2015,---,--,-,-,0.12
553,fran***,2009,--,-,-,-,0.02
21282,Kost***,2016,++,++,-,--,0.24
21284,M******,2018,+++,++,=,=,0.07
11202,Kout***,2019,--,-,-,-,0.22
11204,Xant***,2019,---,--,-,-,0.51
8350,SyMe***,2016,-,---,-,--,0.16
23337,DGia***,2011,--,--,--,=,0.08
23338,Chri***,2013,-,-,---,=,0.05
11295,fapa***,2019,--,--,--,-,0.27
10115,jimy***,2018,---,-,--,--,0.18
10842,san_***,2019,---,--,-,--,0.26
10932,MKio***,2019,--,---,-,--,0.33
11275,dimp***,2019,+,+,++,+,0.37
22762,Hina***,2021,--,=,=,+,0.80
1813,Goub***,2011,---,--,-,-,0.33
10373,Oh_h***,2019,+++,--,=,-,0.13
2738,arva***,2011,--,-,-,++,0.06
23344,Sist***,2011,---,--,=,---,0.31
2046,Deus***,2011,---,--,--,--,0.13
23347,Dimi***,2015,+++,+,+,+,0.48
23348,pete***,2013,-,---,=,-,0.28
23350,Geor***,2011,---,---,-,--,0.07
6049,agge***,2014,--,---,=,=,0.13
7681,chri***,2015,--,+,++,-,0.18
5841,dimi***,2014,---,-,-,--,0.12
2848,sova***,2011,+,--,--,-,0.34
4588,roul***,2012,---,-,=,--,0.12
4885,gian***,2012,---,=,++,=,0.23
11855,erma***,2020,+++,-,-,-,0.17
18345,ioan***,2020,-,--,--,---,0.24
9955,kouu***,2018,---,---,-,--,0.16
11684,kape***,2020,-,---,-,---,0.46
17437,anel***,2022,---,-,---,--,0.36
4942,Poio***,2013,---,--,--,--,0.29
9354,Aiga***,2017,---,--,--,-,0.60
9412,gior***,2017,---,--,-,---,0.57
9841,Kost***,2018,+,--,=,+++,0.11
11687,anti***,2020,---,--,-,--,0.27
8001,Grig***,2015,--,---,-,--,0.27
4381,g******,2012,-,-,-,---,0.08
17119,Ores***,2022,-,--,--,---,0.74
18357,alex***,2020,+,---,=,++,0.15
15506,ZEN3***,2021,+++,-,--,+,0.65
14971,Chri***,2021,+++,--,=,-,0.34
17358,Effi***,2022,+,---,-,-,0.90
17505,ando***,2022,+,--,=,--,0.56
10293,id_s***,2018,++,--,--,--,0.49
18631,Tart***,2020,=,-,=,+++,0.32
954,kasm***,2010,--,--,+,--,0.08
3694,xatz***,2012,---,=,=,=,0.14
18358,Prim***,2022,---,---,--,--,0.78
17135,Xatz***,2022,++,++,++,+,0.71
18762,P******,2016,+++,-,-,+++,0.09
15868,Kalh***,2022,---,---,-,--,0.79
16868,joie***,2022,-,--,-,--,0.75
2505,Kost***,2011,---,=,=,---,0.05
23379,pano***,2014,+,=,=,---,0.14
8913,Ergo***,2017,--,--,-,--,0.74
6264,3lec***,2014,--,---,-,-,0.32
23386,Papa***,2012,+,-,--,--,0.81
12278,gvou***,2020,---,---,-,--,0.51
15011,Arxo***,2021,+,---,+,-,0.69
16596,Ange***,2022,---,--,-,--,0.45
16619,thei***,2022,-,---,-,-,0.78
255,prot***,2009,+,---,+,-,0.07
15260,gian***,2021,--,---,+,-,0.74
4579,RedS***,2012,+++,+,=,+,0.26
5229,fifi***,2013,--,---,-,--,0.48
23392,NaNi***,2008,++,-,-,--,0.03
23393,limn***,2012,--,--,--,---,0.31
18371,Lala***,2022,---,--,-,-,0.39
8108,ZRLd***,2015,+++,+,=,+,0.23
2535,GMit***,2011,--,--,-,--,0.38
23398,kair***,2013,+,+,-,++,0.56
1089,buff***,2010,--,--,-,-,0.14
14381,Nick***,2021,---,--,-,-,0.25
4535,___a***,2012,---,--,-,--,0.10
7272,Kali***,2015,+++,++,=,++,0.23
16821,Beep***,2022,+,=,++,=,0.67
16654,Silv***,2022,---,--,-,-,0.35
20005,happ***,2021,---,---,=,=,0.17
14310,foth***,2021,---,--,-,-,0.83
15216,zeim***,2021,--,--,---,--,0.50
5618,n******,2013,+,--,=,+++,0.05
23409,fouf***,2016,+,---,-,---,0.19
20012,vevo***,2021,---,=,=,=,0.34
15196,Gior***,2021,--,--,-,--,0.69
2085,mino***,2011,-,---,=,--,0.23
16517,mper***,2022,+++,+,=,+,0.57
23415,Koin***,2013,+,+,=,---,0.27
14757,Relt***,2021,--,--,--,--,0.77
20013,aspa***,2021,=,-,-,---,0.17
17229,SPAN***,2022,++,+,-,+,0.77
8572,Perg***,2016,--,--,--,--,0.38
11433,IDou***,2020,--,--,--,-,0.49
11639,bigj***,2020,+,---,-,+,0.34
12011,NEKT***,2020,-,---,-,---,0.16
14036,TheT***,2021,+++,+,=,+,0.14
23417,Mpir***,2022,---,---,=,=,0.57
23418,Tavr***,2016,++,+++,-,-,0.40
23419,f******,2015,+,+,=,+,0.08
6570,ekas***,2014,--,--,-,-,0.19
2109,_15_***,2011,---,--,-,--,0.07
445,l******,2009,--,---,--,-,0.20
23428,mpar***,2021,--,---,--,-,0.35
10672,Stud***,2019,---,-,-,---,0.22
3166,Ioan***,2011,--,---,--,--,0.06
1444,isti***,2010,--,---,+,--,0.25
13210,kane***,2021,-,---,--,--,0.56
2921,ni_p***,2011,---,--,=,-,0.06
20030,Geor***,2022,-,---,=,=,0.44
16069,Ntou***,2022,--,---,-,+,0.80
23433,Dild***,2022,+++,-,=,+,0.63
23434,Poli***,2022,-,---,=,---,0.53
332,a1ph***,2009,---,-,=,-,0.05
505,doto***,2009,--,---,-,--,0.37
4821,Leon***,2012,-,---,-,=,0.16
20036,bubl***,2021,---,=,=,-,0.45
20035,bala***,2021,+,+++,=,+,0.10
15711,TomT***,2022,-,---,-,-,0.75
16094,anas***,2022,--,--,--,--,0.22
16274,Basi***,2022,---,--,-,-,0.77
17076,grig***,2022,--,---,-,---,0.45
1922,Kwst***,2011,++,--,+++,--,0.08
23446,kost***,2014,---,---,=,-,0.16
855,Dion***,2009,--,--,-,-,0.06
6039,gret***,2014,---,--,-,--,0.18
9132,chur***,2017,+,---,--,--,0.39
9803,yann***,2018,-,-,--,-,0.14
11346,Thes***,2019,--,--,+,-,0.24
11359,Elen***,2020,--,---,--,-,0.47
11363,TheD***,2020,++,=,-,-,0.12
11818,cest***,2020,+++,-,=,++,0.14
23454,kost***,2017,---,-,-,+,0.25
2254,Gior***,2011,---,---,-,--,0.08
1784,kara***,2011,=,+,=,++,0.12
7561,jzax***,2015,-,-,-,+,0.27
7715,Karg***,2015,--,---,=,-,0.05
1715,a******,2011,---,--,+,-,0.29
17495,Mazi***,2022,---,=,=,+,0.79
933,niki***,2009,---,---,-,--,0.24
21662,Vv4y***,2016,+,---,-,-,0.38
10474,Tomo***,2019,--,---,=,-,0.31
10658,Pana***,2019,-,--,---,--,0.18
21663,EIRH***,2017,---,--,-,-,0.24
21664,elia***,2016,++,---,-,--,0.26
5171,kosm***,2013,---,--,-,--,0.11
7383,KOSP***,2015,-,--,-,-,0.41
6744,Anto***,2015,--,---,-,-,0.23
9423,Sofi***,2017,--,--,-,--,0.49
3122,gass***,2011,--,---,=,--,0.05
14226,Nafs***,2021,---,---,-,--,0.15
15177,Pana***,2021,--,---,-,-,0.44
1015,krit***,2010,---,--,--,--,0.41
23480,mete***,2015,---,=,=,=,0.46
6786,MomN***,2015,---,--,-,--,0.37
23483,fred***,2010,+,+,-,+,0.06
3445,gior***,2011,++,--,=,-,0.07
2071,Elen***,2011,--,---,--,--,0.24
23487,anti***,2010,---,-,-,---,0.26
5616,miti***,2013,---,-,--,---,0.44
23489,Aant***,2011,--,---,-,--,0.09
23490,math***,2015,+++,=,=,+,0.09
3029,Chri***,2011,-,---,---,-,0.25
1024,Pari***,2010,--,-,-,-,0.05
23494,gmot***,2015,---,-,--,---,0.18
2146,thes***,2011,-,--,-,-,0.05
715,Gree***,2009,+,+++,=,=,0.17
17220,esiy***,2022,--,---,=,--,0.49
9263,VIRG***,2017,-,--,-,---,0.51
17624,Ange***,2022,-,--,-,--,0.59
23497,zmou***,2019,--,--,-,--,0.39
72,Y******,2008,--,--,--,--,0.02
23498,neme***,2010,+++,+++,+++,=,0.08
9264,kona***,2017,---,--,+,-,0.11
11035,them***,2019,---,--,-,-,0.34
14569,RedT***,2021,--,--,-,--,0.65
22963,skor***,2021,+++,---,=,=,0.15
22964,Rigo***,2021,++,+++,=,++,0.39
4645,niko***,2012,--,--,-,--,0.15
23510,siri***,2013,--,--,-,-,0.22
3257,arpa***,2011,---,--,--,--,0.15
14555,noga***,2021,---,=,=,=,0.34
15403,zant***,2021,-,--,---,---,0.38
22967,Kons***,2022,--,--,--,--,0.39
816,LGar***,2009,-,---,=,-,0.04
15074,Lind***,2021,---,---,=,++,0.69
1699,katr***,2010,++,-,--,-,0.11
23519,Marg***,2021,+,=,++,-,0.60
7795,1970***,2015,--,=,--,+,0.20
23523,o******,2009,++,---,-,--,0.05
23525,Kara***,2015,---,-,-,---,0.05
14599,DIMI***,2021,---,--,---,-,0.46
4387,kiak***,2012,---,-,-,---,0.35
4066,grps***,2012,+,+++,--,=,0.01
17611,soph***,2022,---,---,-,+,0.84
2420,NMan***,2011,--,=,-,++,0.10
1842,gbd1***,2011,--,---,++,-,0.25
4760,ASia***,2012,---,--,-,--,0.10
23534,Yiou***,2013,---,-,+,-,0.22
6964,Kiki***,2015,---,=,+,---,0.12
15499,K0ns***,2021,+,---,+,+++,0.60
33,Stra***,2008,---,-,--,-,0.04
23558,Pant***,2010,-,---,=,=,0.17
2553,DDim***,2011,-,--,-,---,0.14
8015,laba***,2015,+++,++,=,--,0.09
2927,vog_***,2011,+++,+,=,+++,0.23
5685,soto***,2013,--,--,-,--,0.23
6961,TArc***,2015,--,--,+,--,0.28
8984,gkid***,2017,---,-,+,--,0.32
10348,sina***,2018,-,---,-,--,0.50
11752,8yvT***,2020,+,+++,+,+++,0.30
350,Vanz***,2009,---,--,+,-,0.19
23570,xeno***,2015,---,---,=,=,0.13
10315,elev***,2018,-,--,--,-,0.10
11930,kons***,2020,---,--,--,--,0.14
24592,Cont***,2019,+++,---,-,--,0.14
4114,Mari***,2012,--,---,-,-,0.21
3967,tzi_***,2012,--,---,-,--,0.26
11544,NSer***,2020,---,---,-,--,0.52
15052,Itwi***,2021,---,---,-,--,0.59
12954,koro***,2020,++,++,=,+,0.16
4927,Hado***,2013,--,---,--,--,0.22
24598,G******,2020,---,-,-,--,0.29
14099,Ftag***,2021,+,---,-,=,0.64
6981,Zina***,2015,--,---,--,--,0.06
14187,fung***,2021,---,-,-,--,0.48
11903,joji***,2020,---,-,=,-,0.55
23578,Boti***,2009,--,-,-,-,0.07
23579,chry***,2015,--,--,-,--,0.08
14468,Masa***,2021,+,--,=,=,0.52
6573,Meme***,2014,---,-,=,-,0.17
17716,Them***,2021,---,---,=,---,0.26
62,e******,2008,--,---,--,---,0.07
23581,Ecol***,2011,--,++,=,--,0.17
5426,vrat***,2013,---,--,-,--,0.14
23583,akag***,2010,---,-,=,=,0.08
19021,EviK***,2018,+,-,-,--,0.14
19019,petr***,2017,---,--,=,-,0.17
9721,nmxC***,2018,---,--,--,--,0.30
10052,voli***,2018,+,+,--,+,0.19
13197,shit***,2021,---,-,=,-,0.29
5658,grar***,2013,+,-,=,++,0.21
6335,kifi***,2014,---,--,-,-,0.34
2384,taso***,2011,++,---,=,+,0.01
8276,s_al***,2016,-,---,-,--,0.08
2513,Rama***,2011,---,--,-,---,0.06
9732,Thom***,2018,--,--,-,=,0.20
9767,dimi***,2018,--,--,--,--,0.27
23592,ange***,2017,---,-,-,---,0.09
3315,apan***,2011,--,--,--,---,0.15
19034,Gior***,2018,---,=,=,=,0.64
23600,Nio_***,2010,++,-,-,=,0.09
7358,trol***,2015,--,--,-,--,0.42
3306,v******,2011,-,+++,-,-,0.27
23602,dimi***,2011,-,+,+,-,0.13
4136,aspa***,2012,---,=,=,=,0.15
2680,Tsio***,2011,++,---,=,-,0.13
1220,Parr***,2010,--,--,-,--,0.25
7979,mpoz***,2015,---,+,-,--,0.08
5382,daph***,2013,+++,+,=,++,0.01
7584,Geor***,2015,-,-,-,---,0.36
6571,T******,2014,+,---,-,=,0.07
23611,than***,2010,--,---,=,-,0.24
23612,Leju***,2011,--,---,--,-,0.05
6313,Kate***,2014,-,---,-,--,0.48
23613,Doro***,2009,=,=,=,+++,0.10
4625,Foti***,2012,---,=,=,=,0.06
12018,john***,2020,++,---,-,+++,0.13
14805,Dmit***,2021,---,--,=,-,0.81
16040,Teo9***,2022,---,--,-,=,0.46
10971,Juli***,2019,--,-,-,--,0.27
11732,VRS_***,2020,--,---,--,--,0.62
16416,Iron***,2022,++,---,--,-,0.76
15632,Sera***,2022,--,--,--,---,0.36
9237,oapo***,2017,---,-,-,-,0.54
2476,vang***,2011,---,=,=,=,0.10
10793,kata***,2019,+,---,--,-,0.54
4680,info***,2012,---,=,=,=,0.21
20222,aler***,2020,+++,=,=,=,0.33
10136,kala***,2018,---,--,-,-,0.49
11470,ypal***,2020,---,---,-,--,0.52
16498,sout***,2022,--,---,-,--,0.72
23626,Andi***,2022,--,--,-,---,0.69
23634,Salt***,2012,++,---,-,--,0.22
23635,l_li***,2013,=,+++,=,=,0.14
23636,mari***,2022,---,--,-,=,0.23
23637,Juli***,2016,---,--,=,-,0.15
12077,esyk***,2020,---,--,-,--,0.50
12280,main***,2020,---,-,-,--,0.24
13351,2U2Q***,2021,--,---,--,--,0.57
23646,Aman***,2022,--,--,-,-,0.49
23647,ask_***,2021,--,---,-,--,0.23
23648,ikle***,2011,+++,-,=,=,0.30
1512,Kout***,2010,---,-,-,-,0.12
1662,_Cas***,2010,---,-,=,=,0.12
15224,alek***,2021,+,+,--,+,0.30
16122,Niko***,2022,=,=,=,-,0.84
13460,paso***,2021,---,--,-,-,0.70
13795,ESak***,2021,--,-,-,--,0.21
6269,farm***,2014,---,--,=,=,0.11
2066,soti***,2011,--,--,=,-,0.14
15008,Aesc***,2021,--,--,--,--,0.50
20246,Luis***,2021,---,--,=,--,0.54
2413,hx3n***,2011,---,--,-,-,0.18
877,PGPa***,2009,-,--,--,--,0.35
1843,kiro***,2011,--,---,-,--,0.39
23139,nicb***,2019,---,---,-,--,0.23
3570,Fore***,2012,-,---,-,--,0.13
12501,Vell***,2020,---,++,=,+,0.49
23665,leof***,2021,+++,+++,+++,+,0.36
23666,kati***,2012,---,--,=,--,0.23
23667,Efth***,2021,--,---,-,--,0.13
23668,dimi***,2015,--,---,-,--,0.17
6975,mout***,2015,=,---,=,=,0.51
23669,bami***,2011,+++,-,-,-,0.12
2723,para***,2011,--,--,--,+,0.16
9290,DimS***,2017,---,---,-,-,0.55
9647,Anto***,2018,+++,++,-,+,0.27
10740,Papp***,2019,-,---,=,---,0.16
21844,Soti***,2017,--,+++,=,=,0.14
21846,Gior***,2021,---,---,=,=,0.40
7473,sa_p***,2015,+++,++,++,++,0.22
9462,LSoi***,2017,--,---,--,-,0.41
1165,afro***,2010,---,--,---,--,0.08
13272,peta***,2021,---,---,-,--,0.64
8621,maki***,2016,---,--,-,--,0.29
17001,berd***,2022,-,-,---,--,0.63
17645,M427***,2022,--,--,-,--,0.92
4643,arte***,2012,--,---,-,-,0.42
1720,vima***,2011,+++,=,=,+,0.16
21860,Kwst***,2021,+,---,-,-,0.59
7454,dimi***,2015,---,--,-,-,0.43
11452,Kimo***,2020,--,--,-,--,0.30
2562,babo***,2011,--,--,--,--,0.29
22249,Airp***,2022,--,--,--,---,0.86
6578,e_ne***,2014,--,--,-,--,0.57
22250,Stam***,2022,=,---,-,-,0.62
4287,sta_***,2012,---,--,-,--,0.39
23688,PKou***,2009,-,---,-,-,0.08
17094,Mari***,2022,+++,---,=,-,0.32
23690,anno***,2012,+++,-,=,+,0.05
6051,niko***,2014,++,--,=,+,0.15
10,d******,2007,+++,---,=,--,0.02
22776,GrTo***,2020,--,--,---,--,0.43
1726,Vage***,2011,---,--,-,--,0.02
357,Ando***,2009,---,--,-,-,0.02
23701,GPap***,2015,+,+++,=,=,0.35
8320,Niko***,2016,-,--,=,---,0.12
13776,Mant***,2021,-,--,-,---,0.44
8275,taso***,2016,--,--,+,--,0.37
23702,akis***,2014,---,--,+,-,0.32
4793,Papa***,2012,=,---,--,--,0.11
23707,tric***,2014,---,-,=,---,0.21
23709,Soub***,2009,++,=,++,+,0.07
6874,vagg***,2015,--,---,-,-,0.24
23712,mall***,2013,++,---,=,+,0.17
18393,Veri***,2013,--,---,=,-,0.12
23738,yiot***,2015,-,---,--,--,0.06
4646,_urb***,2012,+++,---,=,-,0.15
4367,cos_***,2012,+++,=,+,+,0.19
23755,hast***,2015,+,+,=,-,0.24
2282,Niko***,2011,---,---,=,-,0.29
2989,kate***,2011,---,---,--,---,0.13
23759,AT_A***,2015,=,+,--,-,0.07
2260,59fp***,2011,-,---,--,-,0.51
23760,arou***,2011,++,---,-,--,0.16
2889,zoze***,2011,--,+,+,--,0.08
2808,1973***,2011,---,--,--,--,0.31
600,p******,2009,---,---,-,--,0.15
690,gio2***,2009,-,-,---,-,0.05
6450,Phil***,2014,---,-,-,++,0.12
23766,kour***,2022,---,--,---,-,0.54
23767,Kels***,2021,-,---,-,--,0.07
23771,vagg***,2014,-,--,-,---,0.47
17004,free***,2022,-,-,=,---,0.44
16330,Nekt***,2022,---,--,-,--,0.45
12244,thin***,2020,+,---,+++,+,0.51
10831,tzit***,2019,--,--,--,--,0.33
10598,m******,2019,--,--,--,-,0.39
5735,Anas***,2013,---,--,--,--,0.03
23779,PHOt***,2019,---,---,--,--,0.40
23780,Vero***,2019,+++,-,=,+++,0.12
23781,Prou***,2019,-,---,=,=,0.26
23782,juni***,2019,++,---,-,--,0.11
23784,Fasm***,2011,---,-,-,-,0.12
1540,misk***,2010,--,---,--,---,0.08
5018,vasi***,2013,---,--,--,-,0.18
7818,ap_k***,2015,--,-,---,-,0.09
23790,x******,2010,---,--,--,---,0.07
15779,Kate***,2022,---,+,++,+,0.45
16344,BNai***,2022,=,-,---,---,0.51
12731,xla_***,2020,++,--,--,--,0.48
12234,Left***,2020,---,--,-,-,0.53
1422,4LeX***,2010,---,-,-,+,0.12
9680,tass***,2018,--,++,=,=,0.30
14130,eFLh***,2021,-,---,--,-,0.69
23791,Utud***,2019,---,-,--,-,0.30
7354,Dr_G***,2015,--,-,-,--,0.11
15790,siop***,2022,--,--,-,++,0.38
9598,josu***,2018,+,--,=,--,0.21
12657,mary***,2020,---,---,-,-,0.12
3736,dim1***,2012,---,--,-,-,0.33
4229,lemm***,2012,---,--,-,--,0.20
7205,coms***,2015,---,--,-,+,0.25
23805,g******,2009,--,---,=,---,0.03
7343,Ther***,2015,---,--,++,--,0.22
506,vasi***,2009,--,=,--,--,0.07
3765,k******,2012,---,--,-,---,0.16
1885,farm***,2011,---,--,---,--,0.19
10962,dr_a***,2019,+,-,--,++,0.21
11883,zino***,2020,=,---,=,--,0.39
5001,t******,2013,---,--,-,--,0.37
4441,Taki***,2012,---,--,-,--,0.07
23811,Cost***,2015,---,---,-,--,0.09
422,dwra***,2009,---,--,--,--,0.26
18852,Gian***,2017,---,---,=,=,0.33
23814,live***,2022,---,---,=,-,0.67
7239,stel***,2015,-,-,-,--,0.21
6507,Kasm***,2014,-,---,--,--,0.19
8564,stal***,2016,--,---,--,++,0.25
12952,sata***,2020,++,--,-,--,0.60
9033,vlek***,2017,++,--,=,+,0.13
10816,Niko***,2019,=,-,---,=,0.15
12594,MkK3***,2020,+++,++,++,++,0.64
23817,vagg***,2011,+++,-,=,+,0.16
6604,gigi***,2014,+,--,-,=,0.28
9059,Mark***,2017,+,-,---,--,0.48
11953,Anti***,2020,-,---,--,--,0.54
23828,stel***,2015,---,--,---,-,0.40
23829,live***,2011,--,--,++,+,0.21
5855,Thri***,2014,++,-,-,-,0.46
13368,niki***,2021,---,--,--,--,0.70
19635,Ther***,2021,--,---,-,--,0.12
7960,spy_***,2015,-,---,--,-,0.13
10244,Kark***,2018,=,---,+,+,0.13
3676,Alex***,2012,---,---,-,-,0.06
1108,meem***,2010,---,+,-,=,0.09
2202,ddra***,2011,--,---,--,-,0.34
5224,Akis***,2013,---,-,-,-,0.63
19246,MitD***,2020,--,--,--,--,0.22
23837,kid_***,2010,--,--,--,-,0.20
352,olga***,2009,--,---,--,--,0.14
23838,Nata***,2011,---,=,=,-,0.07
6754,yann***,2015,-,--,--,--,0.14
1705,maki***,2010,--,--,-,--,0.13
5399,titi***,2013,+++,---,-,-,0.32
2235,Gian***,2011,---,---,-,-,0.26
13383,LtRh***,2021,---,--,-,-,0.58
1371,enas***,2010,--,-,--,--,0.05
4207,IBeu***,2012,---,--,--,--,0.04
7934,teo_***,2015,-,---,=,-,0.05
3511,Whit***,2011,-,++,-,--,0.19
23846,meto***,2013,---,--,-,-,0.31
3095,Meli***,2011,--,---,--,--,0.15
7732,lola***,2015,--,-,-,-,0.42
4446,EriP***,2012,---,=,-,-,0.11
4969,mind***,2013,++,---,---,=,0.08
8800,Ster***,2017,--,---,---,--,0.19
2421,Parg***,2011,+,--,-,-,0.36
2273,desp***,2011,--,---,-,-,0.04
8409,kant***,2016,---,-,++,-,0.26
13094,Chan***,2020,---,=,=,=,0.09
4258,Mand***,2012,=,-,-,--,0.03
23854,e******,2009,---,=,+++,--,0.08
4790,vasi***,2012,--,---,-,-,0.10
23855,plar***,2012,---,---,=,-,0.24
12119,aZG2***,2020,---,---,-,-,0.59
23862,ZoeS***,2015,---,--,--,--,0.34
8034,adam***,2015,=,+++,=,-,0.05
13506,MOYN***,2021,-,+,-,-,0.46
3177,K******,2011,--,--,--,--,0.19
23864,spir***,2010,---,+++,=,-,0.06
7296,nata***,2015,--,-,-,+,0.28
860,n******,2009,--,---,-,--,0.17
22990,P******,2021,---,--,=,-,0.19
1899,dimi***,2011,++,---,-,-,0.07
6268,apai***,2014,-,--,-,-,0.09
23872,eliz***,2010,---,=,=,-,0.04
17563,Ant_***,2022,++,=,+++,=,0.78
11661,XCV2***,2020,---,--,-,--,0.55
11721,mrva***,2020,-,---,-,--,0.37
23874,snip***,2011,--,--,-,+++,0.18
23875,KKap***,2022,---,-,=,-,0.65
5858,Arva***,2014,++,--,--,-,0.08
15519,maur***,2021,+++,---,-,-,0.12
22035,theo***,2018,---,-,=,-,0.27
23881,klea***,2020,+,--,-,--,0.27
14193,Gr42***,2021,---,---,-,--,0.24
23889,3_so***,2022,--,---,---,--,0.94
8257,Stat***,2016,---,---,=,--,0.46
11305,Laza***,2019,--,---,-,--,0.19
